,Age,Sex,Interest,Clicks,Purchased
8843,32.98785758771138,M,8.0,5,0.0
8844,68.5942962325082,M,8.0,6,0.0
8845,64.08948972685299,Unclassified,9.0,1,97.84834441204237
8846,53.590929137869615,F,6.0,1,98.27776669197377
8848,31.454304799798358,Unclassified,7.0,1,278.0171523213102
8849,59.49636160480776,F,6.0,0,0.0
8850,30.508550256367673,F,5.0,2,0.0
8851,48.8995311275485,F,7.0,2,189.1138712280192
8854,45.65959926508254,F,6.0,4,0.0
8855,39.85978310489722,M,9.0,7,970.7146927980438
8858,64.97774233271583,Unclassified,8.0,0,0.0
8859,60.52123996317501,Unclassified,8.0,0,0.0
8862,60.089785925349425,F,3.0,0,0.0
8863,27.445839669030782,M,6.0,3,314.87794779838174
8864,52.00903686747263,Unclassified,8.0,2,0.0
8865,18.094284069648744,M,8.0,1,153.78927800539483
8866,38.27160095989246,Unclassified,6.0,0,0.0
8868,71.61535604961477,M,8.0,2,0.0
8870,59.78593419639289,F,5.0,5,0.0
8871,49.32360650801419,Unclassified,2.0,0,0.0
8872,40.16014842879744,F,7.0,1,94.03123806097017
8873,43.11935981008975,F,4.0,0,0.0
8874,57.42809444725691,F,4.0,1,85.5984769477412
8875,34.171936244737566,F,3.0,0,0.0
8876,63.79537948289841,F,3.0,1,0.0
8878,24.274735533217058,M,8.0,5,215.35835967579285
8879,68.81562101640677,M,7.0,4,0.0
8880,64.49751713102089,F,7.0,4,851.8664646404005
8881,58.0702898155906,Unclassified,8.0,1,0.0
8882,38.874818323693646,F,3.0,2,0.0
8883,56.694488390063924,M,7.0,4,174.7769258419763
8884,59.95303115752927,F,3.0,0,0.0
8885,52.68910637115697,M,8.0,5,0.0
8886,53.628668605615104,F,7.0,3,75.75490928389956
8887,49.7166021700827,Unclassified,7.0,0,0.0
8888,69.84335460442816,M,4.0,3,41.29679536979366
8890,20.678403879468114,M,2.0,0,0.0
8891,39.768657442474904,Unclassified,5.0,0,0.0
8894,43.19001911207963,M,6.0,0,0.0
8895,22.13347754136077,Unclassified,4.0,1,90.74067867762943
8896,53.66037256428316,Unclassified,7.0,0,0.0
8897,18.524319094160926,F,3.0,0,0.0
8898,30.18576277971977,Unclassified,3.0,0,0.0
8901,30.85647907205911,M,9.0,6,445.2457038459413
8902,20.811868865222408,M,8.0,1,10.940131384583458
8903,40.525316917424576,Unclassified,9.0,0,0.0
8907,24.52532314485688,Unclassified,4.0,1,69.27912655144922
8908,43.64089660490046,F,5.0,0,0.0
8909,33.280735235916744,M,7.0,3,0.0
8910,36.50416734195868,F,2.0,0,0.0
8911,32.916535295625636,M,8.0,7,795.0659333539323
8912,39.92593127596264,F,8.0,1,0.0
8913,33.81250879826027,M,6.0,1,0.0
8914,55.98158120110669,F,7.0,4,229.68371085193215
8915,56.545292670524994,M,4.0,2,270.51099280991923
8917,28.756017486467375,F,1.0,0,0.0
8918,42.04001032412119,Unclassified,6.0,0,0.0
8920,19.768327284314793,Unclassified,3.0,0,0.0
8922,68.9716762047587,F,2.0,0,0.0
8923,38.818030587812885,F,9.0,1,82.8883427890683
8924,57.46337886590348,Unclassified,7.0,0,0.0
8926,30.054720119028797,M,8.0,7,439.1152394241195
8927,37.114710824215706,M,8.0,1,129.70045772683105
8928,57.4726403385244,F,5.0,3,262.1328534205099
8929,15.779168494968232,F,8.0,4,169.8341135720956
8930,66.6765461770726,F,6.0,0,0.0
8931,57.673351954367966,Unclassified,7.0,1,31.029088561741005
8932,33.88697459776269,M,4.0,1,173.5438668969042
8933,40.66446547852137,M,7.0,0,0.0
8935,51.45580500742425,F,6.0,1,0.0
8937,39.172142185448706,F,6.0,1,95.61281609560507
8938,61.329735270165116,F,8.0,2,584.0411724294144
8939,19.170188591186513,Unclassified,3.0,0,0.0
8940,43.665687272183256,Unclassified,6.0,0,0.0
8941,51.11467601141057,M,7.0,4,0.0
8942,44.71951435328635,Unclassified,5.0,0,0.0
8943,63.7720353226643,F,1.0,2,561.3780139214957
8944,22.75719945467228,M,8.0,1,40.02222013316807
8946,50.720394733479715,F,6.0,3,0.0
8947,51.516363268042326,M,3.0,0,0.0
8948,33.33930545562492,M,7.0,0,0.0
8949,61.88006978819284,F,2.0,1,301.3010732120855
8950,23.719715235638432,M,7.0,1,16.341646895931202
8951,42.144508876811194,F,5.0,2,345.3612647975655
8954,60.235866108555065,Unclassified,7.0,1,126.80291069041078
8955,53.35515776373732,Unclassified,6.0,0,0.0
8956,42.66753880198478,F,7.0,6,366.4267508515112
8957,30.435451520315866,M,7.0,4,337.46247388226067
8958,50.61305859534754,M,4.0,0,0.0
8959,22.93105320281039,M,4.0,1,148.4974252081868
8960,46.81507599196838,F,3.0,0,0.0
8961,25.5605863277645,Unclassified,2.0,0,0.0
8962,12.18673917748118,F,7.0,0,0.0
8963,30.60001399663816,M,8.0,4,0.0
8965,33.72074870127963,Unclassified,9.0,0,0.0
8966,56.91237139788877,M,6.0,1,0.0
8968,28.47831807847915,F,8.0,1,42.913751228554844
8969,59.74633808925868,Unclassified,7.0,1,92.53009955240617
8970,59.81967963520738,Unclassified,7.0,1,0.0
8971,64.83633719917928,F,4.0,1,0.0
8972,47.37969024457616,F,7.0,3,249.70952778556554
8974,26.564467082567447,F,7.0,2,219.73913122759694
8975,44.622393373220696,M,8.0,1,49.76299067955965
8976,57.041024441987176,F,3.0,2,0.0
8977,42.381192740316244,M,8.0,6,0.0
8979,61.00838890440215,M,6.0,3,191.89090648898454
8980,35.25787615547066,M,8.0,4,553.9427356772354
8981,47.63885834448945,M,5.0,1,0.0
8982,14.19360239581471,Unclassified,7.0,1,137.8772668876567
8983,44.101542963226045,M,8.0,6,0.0
8985,34.93050578000916,Unclassified,5.0,0,0.0
8987,34.9653699033358,Unclassified,9.0,1,0.0
8988,59.66138478690604,F,7.0,4,0.0
8992,48.055824287664414,M,3.0,0,0.0
8993,58.231713735724576,F,3.0,1,0.0
8994,55.18441782669631,Unclassified,10.0,2,0.0
8996,60.68710276525436,F,9.0,2,711.0153420286975
8998,14.576125096617703,Unclassified,9.0,0,0.0
8999,67.29049131272285,Unclassified,1.0,0,0.0
9000,56.79575914341224,F,3.0,0,0.0
9001,59.217741978048146,F,7.0,1,0.0
9002,32.15787083994215,M,4.0,2,0.0
9003,15.79698051968862,M,9.0,0,0.0
9004,56.648288637872525,F,3.0,1,13.595961838509822
9005,36.514369300556744,F,4.0,0,0.0
9006,26.707658769418664,F,5.0,4,302.7359454381735
9008,44.83037925151746,M,6.0,0,0.0
9011,26.443174624266458,M,5.0,0,0.0
9013,41.76017273061537,M,8.0,2,211.31591074626846
9014,17.42344322076793,M,7.0,0,0.0
9016,58.643882403243786,M,7.0,3,226.21064946895933
9017,30.497561543377007,Unclassified,4.0,2,134.07667092842172
9018,32.341047407525195,F,7.0,0,0.0
9019,34.43517376950218,M,7.0,3,0.0
9020,30.8852313237664,F,3.0,2,0.0
9021,35.45797697009347,F,7.0,2,254.5801303308988
9022,32.61042262515365,M,7.0,4,212.2939663157949
9025,15.595168799969466,F,8.0,3,0.0
9026,24.856493414435196,F,2.0,0,0.0
9027,64.95463677324122,F,5.0,7,1421.8776953997817
9028,25.821390340537484,F,6.0,4,0.0
9029,62.8092251145374,Unclassified,9.0,1,62.985087453469355
9030,12.828391153331282,F,3.0,2,121.22910847630905
9031,59.65912882272527,M,7.0,1,111.31478155071697
9032,26.709974748164658,Unclassified,8.0,1,0.0
9035,13.16607320243774,Unclassified,4.0,0,0.0
9036,19.549785105890955,F,6.0,2,20.393832200462324
9037,35.08188051139132,M,7.0,2,0.0
9038,60.54859027190549,F,2.0,2,568.9418222594832
9040,39.04253610100288,F,4.0,0,0.0
9041,47.278224021678966,F,5.0,0,0.0
9042,20.490255268264278,M,3.0,0,0.0
9043,54.01464688522647,F,3.0,1,0.0
9044,40.76320398543298,F,1.0,0,0.0
9045,16.608081074188597,M,6.0,6,0.0
9046,16.49458803585234,Unclassified,8.0,0,0.0
9048,31.82271730115681,Unclassified,5.0,1,0.0
9049,67.50540510329876,F,7.0,1,109.21150473853764
9052,56.8972054748833,F,7.0,3,74.92584386153653
9053,37.78091290090952,M,9.0,1,54.27578115412798
9054,35.338442314698526,F,8.0,3,194.3860414337281
9055,33.439337717102006,Unclassified,6.0,0,0.0
9057,63.228758756849864,F,1.0,1,0.0
9058,18.759044444856247,Unclassified,7.0,1,0.0
9059,29.183728143015298,F,7.0,3,0.0
9061,61.270972104123764,Unclassified,2.0,1,111.37154305387867
9062,28.120408669034997,M,6.0,5,0.0
9063,17.13206043995701,Unclassified,4.0,0,0.0
9064,29.32496391944179,M,8.0,8,916.9689333356961
9065,48.52248063053912,F,7.0,0,0.0
9066,48.99959612945159,M,4.0,0,0.0
9067,44.406876514022386,M,6.0,4,0.0
9070,31.08074413838873,F,2.0,4,414.88848043581254
9071,19.226146158794386,Unclassified,8.0,1,0.0
9072,35.017353858481826,M,2.0,1,73.68368322324406
9073,51.75363120082398,M,8.0,6,367.17992101445043
9075,28.060347906961155,F,7.0,2,0.0
9076,55.99488233652474,M,6.0,3,152.34862589573623
9077,63.68447719171579,M,8.0,2,267.1183909576416
9078,30.950322919920044,M,8.0,3,0.0
9079,48.669298635423516,F,2.0,0,0.0
9080,51.446258755664424,F,8.0,3,0.0
9082,65.08820950360777,M,6.0,0,0.0
9083,45.58593233387629,M,10.0,1,0.0
9085,28.582627227873676,F,2.0,0,0.0
9086,47.00646053700359,Unclassified,3.0,0,0.0
9087,65.60824270463893,Unclassified,9.0,2,67.21029131455285
9088,19.955340285480894,F,7.0,3,0.0
9093,56.54282517374354,M,3.0,2,26.318075534169758
9095,70.33645056086908,F,7.0,2,0.0
9096,34.044605776276306,F,9.0,1,0.0
9097,24.385565180082537,M,5.0,1,10.860722200185606
9098,38.43819929947391,M,7.0,2,0.0
9099,12.950925762141033,F,7.0,2,105.01661032033726
9100,41.51725619292174,F,1.0,1,48.93763686750851
9101,32.802915936202936,F,6.0,0,0.0
9103,28.255294513975493,M,8.0,3,201.6179133734026
9104,60.66635689280016,Unclassified,4.0,0,0.0
9105,64.73165149251756,M,8.0,3,117.92885866056847
9106,64.52447490473946,M,6.0,1,0.0
9107,68.02636702399542,Unclassified,4.0,0,0.0
9108,40.85985407640737,F,8.0,3,0.0
9110,36.18677320797468,Unclassified,2.0,1,0.0
9111,42.745437510261276,M,7.0,3,333.25219559406236
9112,70.01847341137311,M,2.0,1,0.0
9113,47.80699472156837,F,5.0,4,0.0
9114,29.890567280100292,M,7.0,1,0.0
9115,37.331588653619534,M,8.0,4,0.0
9116,47.90671146969406,Unclassified,8.0,0,0.0
9120,35.58386884936715,Unclassified,4.0,2,0.0
9122,58.73987568582323,F,9.0,2,56.18451703958744
9123,56.69986739389799,F,3.0,2,19.28435168118978
9125,36.3097143429642,F,5.0,4,0.0
9126,41.32370667142795,Unclassified,4.0,0,0.0
9128,16.60332533376681,M,6.0,0,0.0
9129,29.27307339050971,M,8.0,0,0.0
9132,25.53933276522187,Unclassified,10.0,1,0.0
9135,69.06156857537538,F,3.0,2,0.0
9136,43.813996741457444,M,9.0,2,0.0
9137,55.062970671241544,F,7.0,1,0.0
9138,45.48323043642249,Unclassified,3.0,0,0.0
9139,29.96632134113315,Unclassified,3.0,0,0.0
9140,60.94757239710119,F,10.0,4,0.0
9141,46.17022165992941,M,6.0,2,0.0
9142,64.53573156298253,F,9.0,6,0.0
9143,57.52463043388705,M,4.0,1,90.67178491007375
9144,55.66308768265632,M,2.0,0,0.0
9145,49.63453633908086,F,5.0,1,43.95809132763843
9146,61.60066687189479,M,6.0,4,94.09018505550799
9147,33.97885349886414,F,1.0,0,0.0
9149,47.152643465892574,F,5.0,4,0.0
9150,62.83809951514414,M,3.0,1,0.0
9151,32.65848758364417,M,8.0,7,1214.7089180508635
9153,51.48643113960881,F,6.0,5,0.0
9154,16.754996965161585,F,6.0,2,57.77156347606537
9156,20.525971271211752,M,7.0,3,0.0
9157,62.759855848357574,M,5.0,0,0.0
9158,55.965167321249425,M,9.0,2,0.0
9159,34.281039332751774,Unclassified,4.0,0,0.0
9160,57.768932242683164,M,5.0,2,102.33309764667929
9161,39.04858695433377,Unclassified,9.0,0,0.0
9162,67.126717827818,M,4.0,4,0.0
9163,50.14924626640586,Unclassified,5.0,0,0.0
9164,13.363098790243399,F,4.0,5,0.0
9166,69.24882529088619,F,4.0,2,340.7617432908409
9167,18.23124749609773,F,5.0,1,89.6495784891651
9169,46.98863552410191,F,7.0,1,52.56555629808007
9171,60.868852492086,F,7.0,1,0.0
9172,37.36828081405294,M,8.0,5,568.2580441980431
9175,43.313190832208406,M,3.0,2,0.0
9176,34.74961929185815,F,3.0,0,0.0
9178,61.25015102489181,F,6.0,2,0.0
9179,37.3729811432931,M,6.0,5,256.41174107083657
9180,41.79895443003328,F,4.0,1,0.0
9181,41.65717947555826,F,3.0,2,160.23775397269213
9182,38.31321850089938,M,10.0,3,728.4576627692886
9184,58.500152654072146,F,9.0,0,0.0
9185,39.699568245605235,F,8.0,2,300.3791352674528
9186,40.57460114418673,F,8.0,0,0.0
9187,24.486424393508866,F,8.0,0,0.0
9188,51.33054489070505,M,7.0,4,307.8087684156839
9189,57.9457713834283,Unclassified,3.0,2,75.29526890591643
9192,43.2193945854206,F,8.0,4,0.0
9193,42.72598350014319,Unclassified,4.0,0,0.0
9194,59.80722325944171,M,5.0,1,34.88221666568276
9195,33.2640738917832,M,8.0,2,168.68228483480678
9199,57.63242266743627,M,8.0,2,140.71723644006144
9201,42.307171556912465,F,6.0,0,0.0
9202,36.529897811935825,F,4.0,0,0.0
9203,29.27464610921231,M,6.0,0,0.0
9204,37.42554556765862,F,9.0,2,0.0
9205,41.45378336833862,F,7.0,2,272.2143182053046
9206,73.25420447749629,M,5.0,7,0.0
9207,58.27147440911667,Unclassified,6.0,0,0.0
9208,68.9711432388491,M,7.0,2,83.56959419345725
9209,50.46101944988551,Unclassified,3.0,0,0.0
9211,33.30051597026775,M,10.0,2,204.13148312339743
9212,12.803680850339163,F,8.0,2,165.32688387801485
9213,46.16453721742391,M,5.0,3,248.0033133091931
9215,17.940372198229646,M,7.0,6,0.0
9216,14.314087372337445,F,9.0,3,76.33808708078224
9218,65.79665691752692,M,7.0,3,178.89235740714946
9219,45.33550793083011,F,7.0,4,349.1134147729613
9222,30.995828361245614,M,5.0,2,0.0
9224,17.415482418041353,F,7.0,3,0.0
9225,13.319285755258093,F,4.0,0,0.0
9226,41.63677654897733,M,1.0,0,0.0
9227,33.38127410562721,Unclassified,4.0,2,0.0
9228,28.63135964800376,M,8.0,1,257.3256303554644
9229,26.314785075773905,Unclassified,1.0,0,0.0
9230,52.705031920588375,M,7.0,6,235.8731781617455
9231,65.25993422506212,M,6.0,1,0.0
9232,60.921950002174626,F,6.0,0,0.0
9233,26.28147319596103,M,7.0,1,166.53735298198222
9234,47.826018961705714,M,7.0,0,0.0
9235,42.62303171573576,M,8.0,7,529.2774232243121
9236,14.584114851292084,F,3.0,3,169.17582910333124
9237,41.05151411546887,Unclassified,3.0,1,24.850051190367225
9239,46.1606503424761,M,8.0,0,0.0
9240,21.293939551882325,F,5.0,1,49.34098619121598
9241,46.21593422896395,M,7.0,2,85.68430423378334
9242,64.64318104810678,M,7.0,0,0.0
9243,42.27673220223781,M,10.0,5,679.567648074231
9245,41.37447109663692,M,5.0,1,390.26755885337764
9246,50.201205911398276,F,9.0,5,495.02143752584465
9247,61.62738251110277,Unclassified,4.0,0,0.0
9253,71.03276359889415,Unclassified,3.0,0,0.0
9254,59.459522850658175,F,7.0,0,0.0
9255,39.010854850475695,M,9.0,7,0.0
9256,69.58453385295775,M,1.0,0,0.0
9257,67.76850153037209,F,4.0,0,0.0
9258,16.38857808367936,F,3.0,0,0.0
9259,31.03246617069167,M,6.0,4,316.6967111229736
9260,30.195228989789147,M,6.0,2,0.0
9261,38.81079385364289,M,1.0,1,0.0
9263,65.25903520227041,Unclassified,8.0,0,0.0
9264,25.72359710449547,Unclassified,4.0,0,0.0
9265,62.184767681449124,M,7.0,5,189.79797164066616
9266,43.09812866468159,M,8.0,2,106.2923042850948
9267,22.750784533456663,F,9.0,3,0.0
9269,29.88334922829736,M,7.0,3,0.0
9271,58.209685472679396,F,6.0,2,99.77462561924405
9272,25.283261044755335,M,5.0,3,0.0
9274,21.898202455943412,M,8.0,6,0.0
9275,45.54795451561501,F,9.0,5,0.0
9277,23.984183667398895,M,10.0,4,240.6425571776719
9278,41.70630110520833,M,2.0,1,151.18407487434044
9279,17.807585387078547,M,7.0,2,0.0
9280,23.74019611956308,F,6.0,1,0.0
9281,23.331668212840775,F,7.0,0,0.0
9283,16.630527974861216,M,6.0,2,103.92605582324282
9285,55.974611542857964,Unclassified,9.0,3,0.0
9286,54.12255293020045,M,10.0,9,680.1786550060052
9287,36.343503811430715,M,9.0,2,99.17938333412405
9288,55.920710280565196,M,3.0,0,0.0
9289,53.160137467833216,F,9.0,2,0.0
9290,17.409045331088976,F,5.0,0,0.0
9292,24.38550336524258,M,6.0,2,0.0
9293,67.94444964375808,M,7.0,8,485.6825568531051
9296,28.347785591981676,M,9.0,4,464.7954514104768
9300,42.13939185489677,M,6.0,0,0.0
9301,11.093015661893492,Unclassified,5.0,0,0.0
9302,70.32242247310859,M,9.0,8,470.60084718320127
9303,45.54809522707597,F,3.0,1,0.0
9306,51.34611146612465,F,6.0,2,320.62795211171385
9307,61.75032496947685,M,8.0,2,67.88135060735998
9309,38.264324074051515,F,1.0,1,0.0
9311,36.430489765489554,M,6.0,1,56.80705693822219
9312,48.42524518690043,F,6.0,2,69.95997573906814
9314,56.67161175478999,F,2.0,1,71.10187805687586
9315,34.46460639053657,F,1.0,1,91.06576287255719
9316,18.503023307114006,M,4.0,0,0.0
9317,56.738533875580465,F,6.0,4,0.0
9318,55.27027753084217,M,8.0,3,0.0
9319,64.43627782894373,F,3.0,3,0.0
9320,71.9184069228543,F,1.0,0,0.0
9321,17.807313236592698,Unclassified,5.0,1,46.8924228302309
9322,43.09883686950067,M,7.0,2,0.0
9323,50.27791024106266,M,10.0,1,132.5664667579279
9324,15.909515272708266,F,6.0,5,126.11870416958251
9326,15.214706143445751,F,9.0,2,58.46766925280029
9327,44.25174433396274,M,6.0,1,0.0
9329,64.1939210217329,M,9.0,1,0.0
9330,39.10638622932646,F,8.0,2,249.24495409962387
9332,58.74673353959453,Unclassified,7.0,1,12.103188970902677
9333,55.001879364496865,M,3.0,1,63.11992592231447
9335,50.06295385946393,Unclassified,6.0,0,0.0
9336,59.03011680711834,F,6.0,0,0.0
9337,42.490729707077044,M,9.0,3,0.0
9338,62.997536554485684,M,2.0,0,0.0
9339,69.56118909279141,Unclassified,2.0,0,0.0
9340,41.65305411568176,Unclassified,8.0,0,0.0
9342,33.31648560479404,M,6.0,2,0.0
9346,27.615521809832583,M,6.0,2,284.9688305673269
9347,73.12147854205745,Unclassified,5.0,1,0.0
9348,47.357687486471654,F,3.0,0,0.0
9351,37.60858230035585,F,1.0,1,97.62415396906299
9352,49.22827851794332,F,4.0,1,0.0
9354,71.05113804430516,F,7.0,1,0.0
9356,38.71727713549204,M,9.0,12,966.7687038088261
9357,44.85789078006578,M,6.0,3,0.0
9358,50.47047721553005,M,6.0,3,0.0
9360,65.63275923134178,Unclassified,9.0,1,3.685905106209309
9361,41.53215208605475,Unclassified,7.0,1,0.0
9366,44.12399848117649,Unclassified,3.0,0,0.0
9367,50.79712262450706,Unclassified,3.0,0,0.0
9369,44.372757666883885,M,9.0,1,335.3612844453039
9370,35.097459654698746,M,6.0,5,588.8908726509882
9372,57.39135771325494,Unclassified,7.0,0,0.0
9373,44.34844527886297,F,7.0,0,0.0
9375,35.59041216761389,M,7.0,1,0.0
9376,58.51955291109529,F,7.0,1,94.06089485389683
9377,71.15197626883739,Unclassified,4.0,2,108.88358451295596
9378,33.20144570848797,F,1.0,0,0.0
9379,55.857279279006605,F,8.0,5,212.43260548663014
9380,32.461093460891476,F,8.0,3,302.68991070750286
9381,46.976754943129436,Unclassified,10.0,1,0.0
9382,21.45672982293265,F,2.0,1,62.54002101915839
9383,62.279558641799824,Unclassified,7.0,0,0.0
9384,44.388086240676124,M,7.0,1,0.0
9386,48.424360048369394,F,3.0,3,0.0
9387,56.049019273553434,M,3.0,2,0.0
9390,68.77270288155833,F,6.0,3,0.0
9391,31.090599203823373,F,5.0,0,0.0
9392,48.38537037057067,F,3.0,0,0.0
9393,14.919407470792034,F,3.0,2,72.8217058133691
9394,45.326183438205675,M,3.0,0,0.0
9395,35.568165064183134,M,6.0,3,399.442109373066
9396,53.85251007342734,F,5.0,0,0.0
9397,28.426873920370753,F,7.0,0,0.0
9398,17.214049025412727,M,7.0,1,0.0
9399,23.571819862139186,M,3.0,1,118.90207063828666
9402,27.72200368004709,Unclassified,5.0,2,134.77382446766916
9403,39.85598377673766,F,7.0,0,0.0
9404,40.14992926333466,F,6.0,0,0.0
9405,61.38212203124118,M,8.0,1,53.94752871389027
9406,66.65288466164958,F,7.0,1,0.0
9407,27.66281859138932,F,4.0,1,120.17254623830624
9408,22.694175204130804,F,7.0,0,0.0
9409,46.07906627382747,Unclassified,6.0,1,0.0
9410,17.11198388815162,F,2.0,0,0.0
9412,49.285851215598136,Unclassified,8.0,3,0.0
9413,20.684898397887693,F,7.0,4,252.81072695857435
9416,26.59676121638595,F,6.0,1,0.0
9417,20.668514807290933,M,8.0,6,304.0032027932455
9418,42.856765094439076,M,7.0,0,0.0
9419,26.175241547803704,F,2.0,0,0.0
9420,37.36306038749984,F,6.0,5,404.73593834352636
9422,23.91388805980307,M,6.0,6,329.983211186306
9423,57.35919699157555,Unclassified,8.0,3,142.07984798662753
9424,22.177885639710137,M,7.0,3,214.53768609343427
9425,36.07301275707254,M,6.0,0,0.0
9426,72.02018413317211,F,3.0,2,114.15229390236605
9429,17.29510419087158,Unclassified,3.0,1,57.17642977872126
9430,46.2061791692102,Unclassified,6.0,3,142.16846236639367
9431,55.153927961856894,F,2.0,2,120.45733975725457
9432,58.26671897490652,M,6.0,2,75.89614186848192
9433,67.21875727049976,M,8.0,5,182.41332959147272
9434,14.774231814270596,M,9.0,2,57.14391290309475
9435,70.86771072856851,M,7.0,0,0.0
9438,52.56240334292923,M,6.0,1,0.0
9439,46.11533357506341,Unclassified,7.0,2,37.18992288561184
9441,34.601356490238324,F,4.0,1,0.0
9443,30.9834467609547,F,5.0,1,0.0
9444,66.97633502353352,M,4.0,0,0.0
9445,51.36564463596743,M,4.0,1,101.01318290403216
9446,52.10535412796255,M,5.0,1,25.942716431857193
9447,51.49132722154694,F,5.0,1,126.53557657713124
9449,68.528290295961,F,3.0,3,271.8652631478825
9450,71.36180219755545,F,4.0,0,0.0
9451,48.715739234983985,Unclassified,7.0,2,338.24202829828033
9452,60.17446712301219,F,3.0,0,0.0
9453,63.41032056042244,M,10.0,2,263.28123152815925
9455,61.58390897465943,F,5.0,7,1313.6812646209419
9456,28.271396398074504,F,5.0,4,388.43923641951955
9457,44.33906045519945,Unclassified,4.0,0,0.0
9460,52.65459335657805,Unclassified,1.0,1,0.0
9461,64.79541246640173,F,7.0,2,0.0
9463,34.441209871302256,M,7.0,0,0.0
9464,58.47036469740597,Unclassified,6.0,1,0.0
9465,24.68106037051385,F,2.0,1,126.38404441258571
9466,27.144569122632998,Unclassified,9.0,2,231.81733154637328
9467,27.171564987067388,F,3.0,1,0.0
9469,31.264776025367368,F,4.0,0,0.0
9470,67.93589467324358,F,5.0,5,575.6291557707185
9472,48.36025686568522,Unclassified,8.0,0,0.0
9474,26.373518691833723,F,3.0,1,98.05370836634762
9475,39.16044202116359,F,5.0,1,0.0
9476,65.38785171583879,F,8.0,3,545.9136460427683
9477,52.54346437147868,M,8.0,6,638.3445637707555
9478,54.58874690899655,M,8.0,7,0.0
9480,58.85099178446228,F,9.0,1,149.32238969115195
9482,55.37629457361447,M,9.0,5,320.5536203579573
9483,47.694197219618616,M,7.0,6,521.433412564308
9484,47.83037102908879,F,3.0,0,0.0
9485,58.59655199841594,M,9.0,5,0.0
9486,34.53442078535196,F,8.0,4,341.75343899900463
9487,13.061650934253036,F,7.0,0,0.0
9488,59.65618737373495,M,3.0,1,0.0
9492,42.76948500811537,F,8.0,0,0.0
9493,49.05258692459153,M,7.0,3,140.02554258958293
9494,67.05957629859822,F,3.0,1,90.49515042297456
9496,54.949160841602485,M,3.0,2,144.0949423885676
9498,38.091585248124076,F,2.0,0,0.0
